"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Domicílio, espécie";"Domicílio, espécie (código)";"Domicílio, espécie (ordem)";"Moradores, número (operação: Soma)";"Frequência";"Observações"
"9115";"Município (1991)";"330225";"Itatiaia";"1974";"1991";"8004";"1991";"Particular permanente";"1";"1";"15.960";"3919";"3919"
"9115";"Município (1991)";"313370";"Itatiaiuçu";"1975";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.349";"1790";"1790"
"9115";"Município (1991)";"352340";"Itatiba";"1976";"1991";"8004";"1991";"Particular permanente";"1";"1";"60.983";"15190";"15190"
"9115";"Município (1991)";"431070";"Itatiba do Sul";"1977";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.648";"1527";"1527"
"9115";"Município (1991)";"291685";"Itatim";"1978";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.013";"2194";"2194"
"9115";"Município (1991)";"352350";"Itatinga";"1979";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.157";"3050";"3050"
"9115";"Município (1991)";"230660";"Itatira";"1980";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.838";"2714";"2714"
"9115";"Município (1991)";"250720";"Itatuba";"1981";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.125";"1999";"1999"
"9115";"Município (1991)";"240490";"Itaú";"1982";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.871";"1089";"1089"
"9115";"Município (1991)";"313375";"Itaú de Minas";"1983";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.906";"2803";"2803"
"9115";"Município (1991)";"510455";"Itaúba";"1984";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.379";"1378";"1378"
"9115";"Município (1991)";"521140";"Itauçu";"1985";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.651";"2224";"2224"
"9115";"Município (1991)";"220510";"Itaueira";"1986";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.993";"2260";"2260"
"9115";"Município (1991)";"313380";"Itaúna";"1987";"1991";"8004";"1991";"Particular permanente";"1";"1";"66.049";"16459";"16459"
"9115";"Município (1991)";"411130";"Itaúna do Sul";"1988";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.521";"1002";"1002"
"9115";"Município (1991)";"313390";"Itaverava";"1989";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.332";"1400";"1400"
"9115";"Município (1991)";"313400";"Itinga";"1990";"1991";"8004";"1991";"Particular permanente";"1";"1";"22.541";"4618";"4618"
"9115";"Município (1991)";"510460";"Itiquira";"1991";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.735";"1986";"1986"
"9115";"Município (1991)";"352360";"Itirapina";"1992";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.574";"2513";"2513"
"9115";"Município (1991)";"352370";"Itirapuã";"1993";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.019";"1173";"1173"
"9115";"Município (1991)";"291690";"Itiruçu";"1994";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.613";"2768";"2768"
"9115";"Município (1991)";"291700";"Itiúba";"1995";"1991";"8004";"1991";"Particular permanente";"1";"1";"34.354";"7192";"7192"
"9115";"Município (1991)";"352380";"Itobi";"1996";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.742";"1687";"1687"
"9115";"Município (1991)";"291710";"Itororó";"1997";"1991";"8004";"1991";"Particular permanente";"1";"1";"20.446";"4327";"4327"
"9115";"Município (1991)";"352390";"Itu";"1998";"1991";"8004";"1991";"Particular permanente";"1";"1";"105.793";"26223";"26223"
"9115";"Município (1991)";"291720";"Ituaçu";"1999";"1991";"8004";"1991";"Particular permanente";"1";"1";"16.074";"3357";"3357"
"9115";"Município (1991)";"291730";"Ituberá";"2000";"1991";"8004";"1991";"Particular permanente";"1";"1";"20.509";"4224";"4224"
"9115";"Município (1991)";"313410";"Itueta";"2001";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.393";"1511";"1511"
"9115";"Município (1991)";"313420";"Ituiutaba";"2002";"1991";"8004";"1991";"Particular permanente";"1";"1";"84.234";"22548";"22548"
"9115";"Município (1991)";"521150";"Itumbiara";"2003";"1991";"8004";"1991";"Particular permanente";"1";"1";"78.813";"20989";"20989"
"9115";"Município (1991)";"313430";"Itumirim";"2004";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.116";"1303";"1303"
"9115";"Município (1991)";"352400";"Itupeva";"2005";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.097";"4261";"4261"
"9115";"Município (1991)";"150370";"Itupiranga";"2006";"1991";"8004";"1991";"Particular permanente";"1";"1";"36.957";"6911";"6911"
"9115";"Município (1991)";"420850";"Ituporanga";"2007";"1991";"8004";"1991";"Particular permanente";"1";"1";"21.052";"5058";"5058"
"9115";"Município (1991)";"313440";"Iturama";"2008";"1991";"8004";"1991";"Particular permanente";"1";"1";"45.158";"11669";"11669"
"9115";"Município (1991)";"313450";"Itutinga";"2009";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.294";"1025";"1025"
"9115";"Município (1991)";"352410";"Ituverava";"2010";"1991";"8004";"1991";"Particular permanente";"1";"1";"32.887";"8615";"8615"
"9115";"Município (1991)";"291733";"Iuiú";"2011";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.255";"1967";"1967"
"9115";"Município (1991)";"320300";"Iúna";"2012";"1991";"8004";"1991";"Particular permanente";"1";"1";"32.250";"7573";"7573"
"9115";"Município (1991)";"411140";"Ivaí";"2013";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.351";"2523";"2523"
"9115";"Município (1991)";"411150";"Ivaiporã";"2014";"1991";"8004";"1991";"Particular permanente";"1";"1";"45.394";"11311";"11311"
"9115";"Município (1991)";"411160";"Ivatuba";"2015";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.378";"600";"600"
"9115";"Município (1991)";"500470";"Ivinhema";"2016";"1991";"8004";"1991";"Particular permanente";"1";"1";"31.831";"7477";"7477"
"9115";"Município (1991)";"521160";"Ivolândia";"2017";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.002";"853";"853"
"9115";"Município (1991)";"431075";"Ivorá";"2018";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.541";"582";"582"
"9115";"Município (1991)";"431080";"Ivoti";"2019";"1991";"8004";"1991";"Particular permanente";"1";"1";"16.011";"4090";"4090"
"9115";"Município (1991)";"260790";"Jaboatão dos Guararapes";"2020";"1991";"8004";"1991";"Particular permanente";"1";"1";"485.440";"111666";"111666"
"9115";"Município (1991)";"420860";"Jaborá";"2021";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.401";"1035";"1035"
"9115";"Município (1991)";"291735";"Jaborandi";"2022";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.627";"2307";"2307"
"9115";"Município (1991)";"352420";"Jaborandi";"2023";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.299";"1613";"1613"
"9115";"Município (1991)";"411170";"Jaboti";"2024";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.374";"1036";"1036"
"9115";"Município (1991)";"431085";"Jaboticaba";"2025";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.719";"1372";"1372"
"9115";"Município (1991)";"352430";"Jaboticabal";"2026";"1991";"8004";"1991";"Particular permanente";"1";"1";"58.819";"15375";"15375"
"9115";"Município (1991)";"313460";"Jaboticatubas";"2027";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.659";"2918";"2918"
"9115";"Município (1991)";"240500";"Jaçanã";"2028";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.829";"1508";"1508"
"9115";"Município (1991)";"291740";"Jacaraci";"2029";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.912";"2849";"2849"
"9115";"Município (1991)";"250730";"Jacaraú";"2030";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.226";"4151";"4151"
"9115";"Município (1991)";"270340";"Jacaré dos Homens";"2031";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.692";"962";"962"
"9115";"Município (1991)";"352440";"Jacareí";"2032";"1991";"8004";"1991";"Particular permanente";"1";"1";"163.080";"40232";"40232"
"9115";"Município (1991)";"411180";"Jacarezinho";"2033";"1991";"8004";"1991";"Particular permanente";"1";"1";"40.637";"10136";"10136"
"9115";"Município (1991)";"352450";"Jaci";"2034";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.227";"821";"821"
"9115";"Município (1991)";"510480";"Jaciara";"2035";"1991";"8004";"1991";"Particular permanente";"1";"1";"21.740";"5288";"5288"
"9115";"Município (1991)";"313470";"Jacinto";"2036";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.146";"2700";"2700"
"9115";"Município (1991)";"420870";"Jacinto Machado";"2037";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.504";"2768";"2768"
"9115";"Município (1991)";"291750";"Jacobina";"2038";"1991";"8004";"1991";"Particular permanente";"1";"1";"76.296";"17095";"17095"
"9115";"Município (1991)";"313480";"Jacuí";"2039";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.539";"1700";"1700"
"9115";"Município (1991)";"270350";"Jacuípe";"2040";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.429";"1667";"1667"
"9115";"Município (1991)";"150380";"Jacundá";"2041";"1991";"8004";"1991";"Particular permanente";"1";"1";"42.706";"8241";"8241"
"9115";"Município (1991)";"352460";"Jacupiranga";"2042";"1991";"8004";"1991";"Particular permanente";"1";"1";"37.930";"8757";"8757"
"9115";"Município (1991)";"431090";"Jacutinga";"2043";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.297";"1554";"1554"
"9115";"Município (1991)";"313490";"Jacutinga";"2044";"1991";"8004";"1991";"Particular permanente";"1";"1";"17.254";"4092";"4092"
"9115";"Município (1991)";"411190";"Jaguapitã";"2045";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.559";"2724";"2724"
"9115";"Município (1991)";"291760";"Jaguaquara";"2046";"1991";"8004";"1991";"Particular permanente";"1";"1";"39.196";"8685";"8685"
"9115";"Município (1991)";"313500";"Jaguaraçu";"2047";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.738";"622";"622"
"9115";"Município (1991)";"431100";"Jaguarão";"2048";"1991";"8004";"1991";"Particular permanente";"1";"1";"27.565";"8190";"8190"
"9115";"Município (1991)";"291770";"Jaguarari";"2049";"1991";"8004";"1991";"Particular permanente";"1";"1";"31.026";"6746";"6746"
"9115";"Município (1991)";"320305";"Jaguaré";"2050";"1991";"8004";"1991";"Particular permanente";"1";"1";"16.969";"3573";"3573"
"9115";"Município (1991)";"230670";"Jaguaretama";"2051";"1991";"8004";"1991";"Particular permanente";"1";"1";"17.533";"3720";"3720"
"9115";"Município (1991)";"431110";"Jaguari";"2052";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.645";"3459";"3459"
"9115";"Município (1991)";"411200";"Jaguariaíva";"2053";"1991";"8004";"1991";"Particular permanente";"1";"1";"24.934";"6303";"6303"
"9115";"Município (1991)";"230680";"Jaguaribara";"2054";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.699";"1624";"1624"
"9115";"Município (1991)";"230690";"Jaguaribe";"2055";"1991";"8004";"1991";"Particular permanente";"1";"1";"32.274";"7047";"7047"
"9115";"Município (1991)";"291780";"Jaguaripe";"2056";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.822";"2742";"2742"
"9115";"Município (1991)";"352470";"Jaguariúna";"2057";"1991";"8004";"1991";"Particular permanente";"1";"1";"24.506";"6002";"6002"
"9115";"Município (1991)";"230700";"Jaguaruana";"2058";"1991";"8004";"1991";"Particular permanente";"1";"1";"25.864";"5730";"5730"
"9115";"Município (1991)";"420880";"Jaguaruna";"2059";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.388";"4680";"4680"
"9115";"Município (1991)";"220520";"Jaicós";"2060";"1991";"8004";"1991";"Particular permanente";"1";"1";"28.656";"5977";"5977"
"9115";"Município (1991)";"352480";"Jales";"2061";"1991";"8004";"1991";"Particular permanente";"1";"1";"45.722";"12094";"12094"
"9115";"Município (1991)";"352490";"Jambeiro";"2062";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.265";"821";"821"
"9115";"Município (1991)";"313510";"Janaúba";"2063";"1991";"8004";"1991";"Particular permanente";"1";"1";"52.778";"10736";"10736"
"9115";"Município (1991)";"521170";"Jandaia";"2064";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.450";"1748";"1748"
"9115";"Município (1991)";"411210";"Jandaia do Sul";"2065";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.442";"4789";"4789"
"9115";"Município (1991)";"291790";"Jandaíra";"2066";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.210";"1723";"1723"
"9115";"Município (1991)";"240510";"Jandaíra";"2067";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.436";"1116";"1116"
"9115";"Município (1991)";"352500";"Jandira";"2068";"1991";"8004";"1991";"Particular permanente";"1";"1";"62.555";"14763";"14763"
"9115";"Município (1991)";"240520";"Janduís";"2069";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.976";"1197";"1197"
"9115";"Município (1991)";"510490";"Jangada";"2070";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.224";"1064";"1064"
"9115";"Município (1991)";"411220";"Janiópolis";"2071";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.536";"2451";"2451"
"9115";"Município (1991)";"313520";"Januária";"2072";"1991";"8004";"1991";"Particular permanente";"1";"1";"86.340";"16890";"16890"
"9115";"Município (1991)";"240530";"Januário Cicco";"2073";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.627";"1443";"1443"
"9115";"Município (1991)";"313530";"Japaraíba";"2074";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.311";"762";"762"
"9115";"Município (1991)";"270360";"Japaratinga";"2075";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.077";"1441";"1441"
"9115";"Município (1991)";"280330";"Japaratuba";"2076";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.854";"2865";"2865"
"9115";"Município (1991)";"240540";"Japi";"2077";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.059";"1299";"1299"
"9115";"Município (1991)";"411230";"Japira";"2078";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.817";"1153";"1153"
"9115";"Município (1991)";"280340";"Japoatã";"2079";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.544";"2260";"2260"
"9115";"Município (1991)";"130210";"Japurá";"2080";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.192";"1366";"1366"
"9115";"Município (1991)";"411240";"Japurá";"2081";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.097";"1995";"1995"
"9115";"Município (1991)";"431112";"Jaquirana";"2082";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.010";"1048";"1048"
"9115";"Município (1991)";"521180";"Jaraguá";"2083";"1991";"8004";"1991";"Particular permanente";"1";"1";"28.061";"6911";"6911"
"9115";"Município (1991)";"420890";"Jaraguá do Sul";"2084";"1991";"8004";"1991";"Particular permanente";"1";"1";"76.171";"18677";"18677"
"9115";"Município (1991)";"500490";"Jaraguari";"2085";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.407";"1227";"1227"
"9115";"Município (1991)";"270370";"Jaramataia";"2086";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.370";"838";"838"
"9115";"Município (1991)";"230710";"Jardim";"2087";"1991";"8004";"1991";"Particular permanente";"1";"1";"23.888";"4713";"4713"
"9115";"Município (1991)";"500500";"Jardim";"2088";"1991";"8004";"1991";"Particular permanente";"1";"1";"19.164";"4684";"4684"
"9115";"Município (1991)";"411250";"Jardim Alegre";"2089";"1991";"8004";"1991";"Particular permanente";"1";"1";"20.437";"4963";"4963"
"9115";"Município (1991)";"240550";"Jardim de Angicos";"2090";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.433";"540";"540"
"9115";"Município (1991)";"240560";"Jardim de Piranhas";"2091";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.901";"2173";"2173"
"9115";"Município (1991)";"240570";"Jardim do Seridó";"2092";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.774";"2801";"2801"
"9115";"Município (1991)";"411260";"Jardim Olinda";"2093";"1991";"8004";"1991";"Particular permanente";"1";"1";"1.397";"331";"331"
"9115";"Município (1991)";"352510";"Jardinópolis";"2094";"1991";"8004";"1991";"Particular permanente";"1";"1";"24.003";"5994";"5994"
"9115";"Município (1991)";"352520";"Jarinu";"2095";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.789";"2668";"2668"
"9115";"Município (1991)";"110011";"Jaru";"2096";"1991";"8004";"1991";"Particular permanente";"1";"1";"63.357";"13790";"13790"
"9115";"Município (1991)";"521190";"Jataí";"2097";"1991";"8004";"1991";"Particular permanente";"1";"1";"64.798";"16238";"16238"
"9115";"Município (1991)";"411270";"Jataizinho";"2098";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.335";"2547";"2547"
"9115";"Município (1991)";"260800";"Jataúba";"2099";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.412";"3501";"3501"
"9115";"Município (1991)";"500510";"Jateí";"2100";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.933";"1156";"1156"
"9115";"Município (1991)";"230720";"Jati";"2101";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.834";"1425";"1425"
"9115";"Município (1991)";"352530";"Jaú";"2102";"1991";"8004";"1991";"Particular permanente";"1";"1";"93.282";"23987";"23987"
"9115";"Município (1991)";"521200";"Jaupaci";"2103";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.119";"830";"830"
"9115";"Município (1991)";"510500";"Jauru";"2104";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.185";"2834";"2834"
"9115";"Município (1991)";"313540";"Jeceaba";"2105";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.652";"1488";"1488"
"9115";"Município (1991)";"313550";"Jequeri";"2106";"1991";"8004";"1991";"Particular permanente";"1";"1";"15.126";"3395";"3395"
"9115";"Município (1991)";"291800";"Jequié";"2107";"1991";"8004";"1991";"Particular permanente";"1";"1";"144.037";"30551";"30551"
"9115";"Município (1991)";"313560";"Jequitaí";"2108";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.269";"2025";"2025"
"9115";"Município (1991)";"313570";"Jequitibá";"2109";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.035";"1172";"1172"
"9115";"Município (1991)";"313580";"Jequitinhonha";"2110";"1991";"8004";"1991";"Particular permanente";"1";"1";"22.622";"5055";"5055"
