"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Domicílio, espécie";"Domicílio, espécie (código)";"Domicílio, espécie (ordem)";"Frequência";"Observações"
"9115";"Município (1991)";"120033";"Mâncio Lima";"2360";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1836";"1836"
"9115";"Município (1991)";"411410";"Mandaguaçu";"2361";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3570";"3570"
"9115";"Município (1991)";"411420";"Mandaguari";"2362";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7198";"7198"
"9115";"Município (1991)";"411430";"Mandirituba";"2363";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9004";"9004"
"9115";"Município (1991)";"352860";"Manduri";"2364";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1879";"1879"
"9115";"Município (1991)";"313930";"Manga";"2365";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9517";"9517"
"9115";"Município (1991)";"330260";"Mangaratiba";"2366";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4786";"4786"
"9115";"Município (1991)";"411440";"Mangueirinha";"2367";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5217";"5217"
"9115";"Município (1991)";"313940";"Manhuaçu";"2368";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"17537";"17537"
"9115";"Município (1991)";"313950";"Manhumirim";"2369";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6586";"6586"
"9115";"Município (1991)";"130270";"Manicoré";"2370";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5899";"5899"
"9115";"Município (1991)";"220590";"Manoel Emídio";"2371";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1265";"1265"
"9115";"Município (1991)";"411450";"Manoel Ribas";"2372";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2785";"2785"
"9115";"Município (1991)";"120034";"Manoel Urbano";"2373";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1024";"1024"
"9115";"Município (1991)";"292040";"Manoel Vitorino";"2374";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3377";"3377"
"9115";"Município (1991)";"292045";"Mansidão";"2375";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1850";"1850"
"9115";"Município (1991)";"313960";"Mantena";"2376";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9178";"9178"
"9115";"Município (1991)";"320330";"Mantenópolis";"2377";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3188";"3188"
"9115";"Município (1991)";"313980";"Mar de Espanha";"2378";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2549";"2549"
"9115";"Município (1991)";"270490";"Mar Vermelho";"2379";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"827";"827"
"9115";"Município (1991)";"521280";"Mara Rosa";"2380";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5045";"5045"
"9115";"Município (1991)";"130280";"Maraã";"2381";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1821";"1821"
"9115";"Município (1991)";"150420";"Marabá";"2382";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"24949";"24949"
"9115";"Município (1991)";"352870";"Marabá Paulista";"2383";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"905";"905"
"9115";"Município (1991)";"352880";"Maracaí";"2384";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3136";"3136"
"9115";"Município (1991)";"421040";"Maracajá";"2385";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1201";"1201"
"9115";"Município (1991)";"500540";"Maracaju";"2386";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5462";"5462"
"9115";"Município (1991)";"150430";"Maracanã";"2387";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4941";"4941"
"9115";"Município (1991)";"230765";"Maracanaú";"2388";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"31142";"31142"
"9115";"Município (1991)";"292050";"Maracás";"2389";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5414";"5414"
"9115";"Município (1991)";"270450";"Maragogi";"2390";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3318";"3318"
"9115";"Município (1991)";"292060";"Maragogipe";"2391";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8326";"8326"
"9115";"Município (1991)";"260920";"Maraial";"2392";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4479";"4479"
"9115";"Município (1991)";"230770";"Maranguape";"2393";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"14289";"14289"
"9115";"Município (1991)";"150440";"Marapanim";"2394";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3834";"3834"
"9115";"Município (1991)";"431180";"Marau";"2395";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6521";"6521"
"9115";"Município (1991)";"292070";"Maraú";"2396";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3584";"3584"
"9115";"Município (1991)";"270460";"Maravilha";"2397";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2162";"2162"
"9115";"Município (1991)";"421050";"Maravilha";"2398";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5870";"5870"
"9115";"Município (1991)";"313970";"Maravilhas";"2399";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1207";"1207"
"9115";"Município (1991)";"510558";"Marcelândia";"2400";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1780";"1780"
"9115";"Município (1991)";"431190";"Marcelino Ramos";"2401";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1830";"1830"
"9115";"Município (1991)";"240730";"Marcelino Vieira";"2402";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1915";"1915"
"9115";"Município (1991)";"292080";"Marcionílio Souza";"2403";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2543";"2543"
"9115";"Município (1991)";"230780";"Marco";"2404";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3711";"3711"
"9115";"Município (1991)";"220600";"Marcos Parente";"2405";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"894";"894"
"9115";"Município (1991)";"411460";"Marechal Cândido Rondon";"2406";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"12515";"12515"
"9115";"Município (1991)";"270470";"Marechal Deodoro";"2407";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4958";"4958"
"9115";"Município (1991)";"421055";"Marema";"2408";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1412";"1412"
"9115";"Município (1991)";"250910";"Mari";"2409";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4828";"4828"
"9115";"Município (1991)";"313990";"Maria da Fé";"2410";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2925";"2925"
"9115";"Município (1991)";"411470";"Maria Helena";"2411";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2027";"2027"
"9115";"Município (1991)";"411480";"Marialva";"2412";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5775";"5775"
"9115";"Município (1991)";"314000";"Mariana";"2413";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8413";"8413"
"9115";"Município (1991)";"431200";"Mariano Moro";"2414";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"735";"735"
"9115";"Município (1991)";"171250";"Marianópolis do Tocantins";"2415";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"504";"504"
"9115";"Município (1991)";"352890";"Mariápolis";"2416";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1132";"1132"
"9115";"Município (1991)";"270480";"Maribondo";"2417";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3212";"3212"
"9115";"Município (1991)";"330270";"Maricá";"2418";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"12483";"12483"
"9115";"Município (1991)";"314010";"Marilac";"2419";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1035";"1035"
"9115";"Município (1991)";"320335";"Marilândia";"2420";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2069";"2069"
"9115";"Município (1991)";"411490";"Marilândia do Sul";"2421";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3356";"3356"
"9115";"Município (1991)";"411500";"Marilena";"2422";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1523";"1523"
"9115";"Município (1991)";"352900";"Marília";"2423";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"40191";"40191"
"9115";"Município (1991)";"411510";"Mariluz";"2424";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2642";"2642"
"9115";"Município (1991)";"411520";"Maringá";"2425";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"62645";"62645"
"9115";"Município (1991)";"352910";"Marinópolis";"2426";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"516";"516"
"9115";"Município (1991)";"411530";"Mariópolis";"2427";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1536";"1536"
"9115";"Município (1991)";"314020";"Maripá de Minas";"2428";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"605";"605"
"9115";"Município (1991)";"314030";"Marliéria";"2429";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"786";"786"
"9115";"Município (1991)";"411540";"Marmeleiro";"2430";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3927";"3927"
"9115";"Município (1991)";"314040";"Marmelópolis";"2431";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"678";"678"
"9115";"Município (1991)";"314050";"Martinho Campos";"2432";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2900";"2900"
"9115";"Município (1991)";"230790";"Martinópole";"2433";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1376";"1376"
"9115";"Município (1991)";"352920";"Martinópolis";"2434";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5168";"5168"
"9115";"Município (1991)";"240740";"Martins";"2435";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2727";"2727"
"9115";"Município (1991)";"280400";"Maruim";"2436";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3065";"3065"
"9115";"Município (1991)";"411550";"Marumbi";"2437";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1268";"1268"
"9115";"Município (1991)";"521290";"Marzagão";"2438";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"371";"371"
"9115";"Município (1991)";"292090";"Mascote";"2439";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4271";"4271"
"9115";"Município (1991)";"230800";"Massapê";"2440";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4839";"4839"
"9115";"Município (1991)";"421060";"Massaranduba";"2441";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2669";"2669"
"9115";"Município (1991)";"250920";"Massaranduba";"2442";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2644";"2644"
"9115";"Município (1991)";"431210";"Mata";"2443";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1509";"1509"
"9115";"Município (1991)";"292100";"Mata de São João";"2444";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6371";"6371"
"9115";"Município (1991)";"270500";"Mata Grande";"2445";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5330";"5330"
"9115";"Município (1991)";"210640";"Mata Roma";"2446";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1969";"1969"
"9115";"Município (1991)";"352930";"Matão";"2447";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"15477";"15477"
"9115";"Município (1991)";"250930";"Mataraca";"2448";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1002";"1002"
"9115";"Município (1991)";"411560";"Matelândia";"2449";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4012";"4012"
"9115";"Município (1991)";"314060";"Materlândia";"2450";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1013";"1013"
"9115";"Município (1991)";"314070";"Mateus Leme";"2451";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6315";"6315"
"9115";"Município (1991)";"317150";"Mathias Lobato";"2452";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"803";"803"
"9115";"Município (1991)";"314080";"Matias Barbosa";"2453";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2599";"2599"
"9115";"Município (1991)";"220610";"Matias Olímpio";"2454";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2382";"2382"
"9115";"Município (1991)";"292105";"Matina";"2455";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1699";"1699"
"9115";"Município (1991)";"210650";"Matinha";"2456";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3631";"3631"
"9115";"Município (1991)";"411570";"Matinhos";"2457";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2927";"2927"
"9115";"Município (1991)";"314090";"Matipó";"2458";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3163";"3163"
"9115";"Município (1991)";"314100";"Mato Verde";"2459";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4396";"4396"
"9115";"Município (1991)";"210660";"Matões";"2460";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5304";"5304"
"9115";"Município (1991)";"421070";"Matos Costa";"2461";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1037";"1037"
"9115";"Município (1991)";"314110";"Matozinhos";"2462";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5222";"5222"
"9115";"Município (1991)";"521295";"Matrinchã";"2463";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"884";"884"
"9115";"Município (1991)";"270510";"Matriz de Camaragibe";"2464";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4161";"4161"
"9115";"Município (1991)";"510560";"Matupá";"2465";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2177";"2177"
"9115";"Município (1991)";"314120";"Matutina";"2466";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1104";"1104"
"9115";"Município (1991)";"352940";"Mauá";"2467";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"71423";"71423"
"9115";"Município (1991)";"130290";"Maués";"2468";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5218";"5218"
"9115";"Município (1991)";"521300";"Maurilândia";"2469";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1859";"1859"
"9115";"Município (1991)";"230810";"Mauriti";"2470";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7262";"7262"
"9115";"Município (1991)";"240750";"Maxaranguape";"2471";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2636";"2636"
"9115";"Município (1991)";"431220";"Maximiliano de Almeida";"2472";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1635";"1635"
"9115";"Município (1991)";"160040";"Mazagão";"2473";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1450";"1450"
"9115";"Município (1991)";"314130";"Medeiros";"2474";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"758";"758"
"9115";"Município (1991)";"292110";"Medeiros Neto";"2475";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5319";"5319"
"9115";"Município (1991)";"411580";"Medianeira";"2476";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9337";"9337"
"9115";"Município (1991)";"150445";"Medicilândia";"2477";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5673";"5673"
"9115";"Município (1991)";"314140";"Medina";"2478";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4712";"4712"
"9115";"Município (1991)";"421080";"Meleiro";"2479";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2292";"2292"
"9115";"Município (1991)";"150450";"Melgaço";"2480";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2397";"2397"
"9115";"Município (1991)";"330280";"Mendes";"2481";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4350";"4350"
"9115";"Município (1991)";"314150";"Mendes Pimentel";"2482";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2449";"2449"
"9115";"Município (1991)";"352950";"Mendonça";"2483";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"940";"940"
"9115";"Município (1991)";"314160";"Mercês";"2484";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2393";"2393"
"9115";"Município (1991)";"352960";"Meridiano";"2485";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"989";"989"
"9115";"Município (1991)";"230820";"Meruoca";"2486";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2060";"2060"
"9115";"Município (1991)";"314170";"Mesquita";"2487";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4242";"4242"
"9115";"Município (1991)";"270520";"Messias";"2488";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2072";"2072"
"9115";"Município (1991)";"240760";"Messias Targino";"2489";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"695";"695"
"9115";"Município (1991)";"220620";"Miguel Alves";"2490";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5376";"5376"
"9115";"Município (1991)";"292120";"Miguel Calmon";"2491";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5771";"5771"
"9115";"Município (1991)";"220630";"Miguel Leão";"2492";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"263";"263"
"9115";"Município (1991)";"330290";"Miguel Pereira";"2493";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5097";"5097"
"9115";"Município (1991)";"352970";"Miguelópolis";"2494";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4676";"4676"
"9115";"Município (1991)";"292130";"Milagres";"2495";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2143";"2143"
"9115";"Município (1991)";"230830";"Milagres";"2496";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4971";"4971"
"9115";"Município (1991)";"230835";"Milhã";"2497";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2751";"2751"
"9115";"Município (1991)";"521305";"Mimoso de Goiás";"2498";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"825";"825"
