cod_mun;mun;uf;AVG MDPPO 1991;AVG MDPPO 1996;AVG MPPO 2000;AVG MDPPO 2007;AVG MDPPO 2010;AVG MDPPO 2022;MDPPO 1991;MDPPO 1996;MPPO 2000;MDPPO 2007;MDPPO 2010;MDPPO 2022;DPPO 1991;DPPO 1996;DPPO 2000;DPPO 2007;DPPO 2010;DPPO 2022;DPP 2022;DPPV 2022;DPPUO 2022
4117222;Nova Santa Rosa;PR;3,76;3,51;3,38;3,15;2,96;2,67;6938;6974;6998;7535;7598;8284;1843;1987;2069;2389;2564;3104;3517;269;144
4117255;Nova Prata do Iguaçu;PR;4,25;3,90;3,67;3,41;3,26;2,81;11575;10567;10267;10307;10344;12691;2723;2708;2795;3023;3169;4515;4930;56;359
4117271;Nova Tebas;PR;5,31;4,23;3,89;3,36;3,14;2,68;17420;14297;9349;8281;7381;6830;3280;3383;2404;2466;2352;2550;3143;418;175
4117297;Novo Itacolomi;PR;;3,82;3,68;3,29;3,10;2,70;;2991;2866;2741;2820;3124;;784;778;834;911;1159;1434;155;120
4117305;Ortigueira;PR;4,21;3,71;3,67;3,32;3,18;2,75;27385;28308;24809;24210;23328;24074;6500;7639;6754;7302;7326;8744;11402;1622;1036
4117404;Ourizona;PR;3,95;3,63;3,44;3,13;3,10;2,66;3736;3637;3380;3276;3378;3187;946;1002;982;1045;1090;1196;1457;184;77
4117453;Ouro Verde do Oeste;PR;4,20;3,86;3,65;3,31;3,21;2,73;6319;5917;5472;5456;5689;6748;1506;1533;1501;1649;1771;2469;2884;284;131
4117503;Paiçandu;PR;4,25;3,79;3,59;3,27;3,20;2,78;22126;27080;30764;34570;35883;45932;5210;7143;8575;10567;11220;16552;19063;2262;249
4117602;Palmas;PR;4,36;3,91;3,86;3,70;3,53;2,95;34691;34081;33069;40101;42658;48101;7960;8716;8563;10827;12069;16310;17345;763;272
4117701;Palmeira;PR;4,14;3,89;3,81;3,39;3,26;2,78;28876;29910;30603;31013;31989;33794;6970;7695;8024;9153;9818;12163;14880;1547;1170
4117800;Palmital;PR;4,59;4,10;3,98;3,50;3,30;2,74;24284;16481;16881;15347;14832;13024;5291;4021;4237;4386;4492;4748;6091;913;430
4117909;Palotina;PR;4,02;3,75;3,55;3,28;3,09;2,76;30569;24704;25664;27404;28608;34930;7606;6596;7224;8344;9257;12658;15170;1493;1019
4118006;Paraíso do Norte;PR;3,95;3,63;3,50;3,25;3,14;2,70;8784;9223;9691;11109;11723;13223;2222;2538;2770;3421;3733;4900;5543;548;95
4118105;Paranacity;PR;4,04;3,76;3,55;3,31;3,14;2,72;8473;9367;9028;9481;10230;9497;2096;2489;2542;2865;3253;3494;4708;1040;174
4118204;Paranaguá;PR;4,07;3,87;3,66;3,52;3,45;2,97;106934;124193;126349;132632;139872;145425;26259;32058;34541;37683;40495;49001;59049;7335;2713
4118303;Paranapoema;PR;4,11;3,87;3,67;3,22;3,08;2,63;2455;2471;2393;2630;2782;2394;597;638;652;818;903;909;1107;161;37
4118402;Paranavaí;PR;3,91;3,60;3,48;3,16;3,08;2,67;70499;72618;75296;78723;81184;91659;18016;20151;21642;24900;26317;34315;39490;4327;848
4118451;Pato Bragado;PR;;3,54;3,53;3,27;3,11;2,71;;3603;4087;4624;4815;5732;;1018;1159;1413;1548;2116;2393;129;148
4118501;Pato Branco;PR;3,90;3,64;3,47;3,18;3,08;2,67;55193;57295;61774;66434;72092;91633;14162;15728;17791;20869;23410;34318;38855;3053;1484
4118600;Paula Freitas;PR;4,35;3,95;3,75;3,38;3,27;2,75;4610;4690;4961;5378;5406;5663;1059;1188;1324;1591;1655;2056;2679;358;265
4118709;Paulo Frontin;PR;4,16;4,00;3,63;3,39;3,17;2,75;6432;6773;6471;7006;6885;6320;1545;1695;1783;2064;2174;2301;2772;288;183
4118808;Peabiru;PR;3,96;3,59;3,46;3,21;3,11;2,66;14047;13447;13367;12939;13545;13305;3544;3746;3863;4036;4352;5005;5817;605;207
4118857;Perobal;PR;;;3,51;3,26;3,09;2,72;;;5264;5034;5651;7184;;;1498;1542;1828;2639;3322;489;194
4118907;Pérola;PR;3,97;3,62;3,29;3,03;2,94;2,60;15019;12668;9257;9251;10143;11815;3785;3498;2813;3052;3447;4537;5784;1109;138
4119004;Pérola d'Oeste;PR;4,12;3,85;3,58;3,20;3,10;2,59;12172;11293;7259;7022;6721;6210;2957;2937;2029;2196;2167;2399;2731;227;105
4119103;Piên;PR;4,41;4,08;3,93;3,51;3,32;2,90;7700;8718;9733;11053;11204;13646;1745;2135;2479;3151;3377;4706;5638;479;453
4119152;Pinhais;PR;;3,77;3,58;3,33;3,27;2,76;;88649;102197;111374;116356;126413;;23485;28584;33487;35577;45881;51208;4519;808
4119202;Pinhalão;PR;4,24;3,95;3,75;3,41;3,22;2,70;5710;5875;6217;5889;6205;6538;1347;1489;1657;1729;1930;2420;2928;332;176
4119251;Pinhal de São Bento;PR;;4,12;3,84;3,43;3,18;2,89;;2622;2560;2524;2613;2761;;636;667;735;822;956;1103;112;35
4119301;Pinhão;PR;4,36;4,11;3,96;3,67;3,51;2,86;33897;32281;27962;28921;30069;29832;7774;7862;7054;7877;8559;10423;13816;2064;1329
4119400;Piraí do Sul;PR;3,92;3,69;3,58;3,35;3,23;2,84;19085;19862;21421;23054;23345;23605;4868;5389;5987;6890;7220;8304;10164;1176;684
4119509;Piraquara;PR;4,15;3,82;3,70;3,45;3,38;2,94;103539;49800;70252;77247;88352;111964;24935;13031;18996;22387;26160;38035;43614;4395;1184
4119608;Pitanga;PR;4,48;4,13;3,88;3,43;3,24;2,72;64379;43416;35731;34043;32548;33491;14358;10508;9214;9920;10048;12309;14192;1299;584
4119657;Pitangueiras;PR;;3,79;3,54;3,32;3,30;2,77;;2228;2418;2659;2814;3042;;588;683;800;853;1099;1250;119;32
4119707;Planaltina do Paraná;PR;4,15;3,72;3,58;3,23;3,16;2,76;3771;3669;3714;3533;4084;4061;908;986;1038;1093;1294;1470;1804;248;86
4119806;Planalto;PR;3,98;3,77;3,59;3,14;3,15;2,70;15016;14346;14018;13585;13561;14329;3772;3810;3908;4320;4311;5311;5671;274;86
4119905;Ponta Grossa;PR;3,93;3,70;3,57;;3,27;2,79;232258;254863;272272;;310046;356311;59138;68875;76225;;94849;127673;156176;21889;6614
4119954;Pontal do Paraná;PR;;;3,34;3,12;2,95;2,59;;;14058;16540;20858;30403;;;4207;5300;7077;11731;36793;2456;22606
4120002;Porecatu;PR;4,21;3,81;3,59;3,17;3,13;2,64;17019;17215;15814;14105;13550;11484;4045;4519;4404;4456;4329;4344;5196;562;290
4120101;Porto Amazonas;PR;4,06;3,78;3,72;3,40;3,24;2,78;3566;3660;4194;4202;4490;4089;878;969;1126;1235;1384;1471;1876;237;168
4120150;Porto Barreiro;PR;;;4,10;3,49;3,28;2,74;;;3686;3748;3589;3110;;;900;1075;1094;1133;1395;183;79
4120200;Porto Rico;PR;4,30;3,84;3,64;3,12;3,15;2,82;3201;2687;2412;2457;2512;3181;744;699;663;787;798;1129;2782;255;1398
4120309;Porto Vitória;PR;4,28;4,05;3,82;3,48;3,31;2,85;3741;3733;3993;3732;3961;3533;875;921;1045;1071;1197;1238;1645;181;226
4120333;Prado Ferreira;PR;;;3,40;3,33;3,28;2,70;;;3152;3309;3410;3703;;;926;993;1041;1369;1838;398;71
4120358;Pranchita;PR;4,35;3,93;3,64;3,21;3,05;2,67;8575;7816;6159;5751;5596;5737;1971;1988;1694;1794;1832;2148;2450;195;107
4120408;Presidente Castelo Branco;PR;4,22;3,81;3,61;3,34;3,22;2,78;3624;4095;4291;4659;4752;4325;859;1074;1189;1397;1477;1554;1823;212;57
4120507;Primeiro de Maio;PR;4,01;3,64;3,51;3,25;3,07;2,64;11857;10883;10629;10702;10800;10062;2957;2993;3025;3291;3513;3806;5228;609;813
4120606;Prudentópolis;PR;4,33;3,97;3,83;3,45;3,29;2,77;46737;45951;45351;48193;48181;49033;10784;11587;11856;13952;14645;17679;20971;2049;1243
4120655;Quarto Centenário;PR;;;3,71;3,35;3,13;2,72;;;5323;4842;4855;4201;;;1436;1446;1553;1547;1856;229;80
4120705;Quatiguá;PR;3,64;3,43;3,26;3,05;2,92;2,56;5759;6115;6724;6853;7018;8070;1580;1783;2062;2245;2404;3149;3624;339;136
4120804;Quatro Barras;PR;4,08;3,78;3,65;3,34;3,25;2,85;9955;13812;16128;18056;19759;24151;2442;3656;4418;5403;6071;8463;9774;846;465
4120853;Quatro Pontes;PR;;3,51;3,40;3,20;3,02;2,64;;3578;3629;3633;3783;4480;;1019;1068;1136;1252;1696;1863;117;50
4120903;Quedas do Iguaçu;PR;4,43;4,03;3,77;3,51;3,34;2,75;30742;30444;24903;29726;30499;30610;6934;7558;6608;8468;9145;11136;13029;1326;567
4121000;Querência do Norte;PR;4,20;3,87;3,70;3,27;3,16;2,72;9447;10298;11062;11764;11474;10666;2249;2659;2993;3599;3626;3928;5200;729;543
4121109;Quinta do Sol;PR;4,15;3,80;3,51;3,20;3,09;2,73;5580;5227;5062;5158;5062;4901;1343;1375;1443;1610;1639;1797;2201;249;155
4121208;Quitandinha;PR;4,24;3,99;3,75;3,32;3,25;2,72;14384;14022;15180;15860;17025;18377;3392;3515;4046;4777;5231;6767;9183;831;1585
4121257;Ramilândia;PR;;4,19;3,78;3,49;3,34;2,88;;3020;3237;4079;4122;4210;;720;856;1169;1234;1460;1778;180;138
4121307;Rancho Alegre;PR;3,95;3,54;3,32;3,14;2,92;2,49;4492;4233;4197;3985;3950;3512;1136;1196;1264;1270;1354;1412;1730;166;152
4121356;Rancho Alegre D'Oeste;PR;;3,83;3,72;3,27;3,18;2,70;;3426;3095;2907;2847;2618;;895;832;888;894;969;1111;107;35
4121406;Realeza;PR;4,08;3,73;3,55;3,22;3,06;2,59;17031;16006;15908;15756;16278;19211;4171;4295;4480;4893;5325;7428;8159;512;219
4121505;Rebouças;PR;4,07;3,81;3,62;3,31;3,20;2,73;12874;13381;13393;13978;14152;14503;3163;3511;3701;4217;4425;5312;6228;576;340
4121604;Renascença;PR;4,27;3,90;3,68;3,38;3,15;2,74;7498;7179;6323;6730;6767;6845;1757;1842;1720;1994;2151;2501;2911;289;121
4121703;Reserva;PR;4,29;3,98;3,83;3,41;3,32;2,72;24792;23212;23713;24184;25096;24441;5777;5837;6194;7098;7549;8972;10921;1297;652
4121752;Reserva do Iguaçu;PR;;;3,97;3,78;3,63;2,91;;;6334;6416;7255;6543;;;1594;1699;1996;2249;2936;432;255
4121802;Ribeirão Claro;PR;4,00;3,65;3,52;3,22;3,11;2,69;11298;10510;10814;10800;10627;12330;2826;2881;3076;3355;3421;4583;6328;726;1019
4121901;Ribeirão do Pinhal;PR;3,98;3,74;3,65;3,19;3,08;2,64;13334;14006;14242;13307;13406;12959;3349;3741;3906;4174;4348;4901;5984;819;264
4122008;Rio Azul;PR;4,26;4,07;3,87;3,57;3,34;2,83;12317;12250;12678;13146;13949;13933;2894;3010;3276;3685;4176;4927;5827;602;298
4122107;Rio Bom;PR;3,96;3,64;3,55;3,08;2,99;2,54;4175;3797;3579;3228;3288;3155;1055;1044;1009;1047;1098;1240;1570;235;95
4122156;Rio Bonito do Iguaçu;PR;;3,91;4,15;3,84;3,56;2,88;;10610;11867;13953;13564;13911;;2717;2859;3635;3807;4824;5711;432;455
4122172;Rio Branco do Ivaí;PR;;;3,98;3,50;3,23;2,77;;;3797;3823;3882;3803;;;953;1093;1201;1375;1787;232;180
4122206;Rio Branco do Sul;PR;4,28;3,84;3,72;3,53;3,36;2,81;38211;23205;29206;31354;30634;37481;8918;6037;7851;8876;9123;13318;15350;797;1235
4122305;Rio Negro;PR;4,06;3,84;3,76;3,37;3,25;2,84;26217;27630;28539;29710;31150;31209;6459;7196;7599;8816;9588;10991;12813;1237;585
4122404;Rolândia;PR;3,95;3,71;3,52;3,26;3,14;2,76;43559;44238;49314;53298;57716;71189;11026;11922;13997;16342;18406;25778;29290;3024;488
4122503;Roncador;PR;4,33;3,87;3,75;3,25;3,07;2,59;17557;13233;13610;12188;11453;11212;4052;3416;3632;3754;3733;4327;5047;513;207
4122602;Rondon;PR;4,16;3,85;3,57;3,37;3,19;2,70;8615;8150;8494;8988;8989;9092;2069;2115;2381;2668;2814;3371;3948;469;108
4122651;Rosário do Ivaí;PR;4,30;4,02;3,69;3,27;3,11;2,60;9853;7642;6547;5759;5563;5409;2291;1901;1772;1762;1790;2079;2708;425;204
4122701;Sabáudia;PR;4,11;3,80;3,54;3,27;3,18;2,78;5273;5284;5413;5399;6086;8822;1282;1392;1531;1652;1912;3170;3951;565;216
4122800;Salgado Filho;PR;4,67;4,25;3,87;3,39;3,17;2,62;13742;9618;5338;4662;4387;4060;2940;2263;1379;1374;1385;1550;1819;175;94
4122909;Salto do Itararé;PR;3,94;3,52;3,39;3,09;2,91;2,60;6331;5353;5541;5081;5148;5189;1606;1519;1634;1642;1770;1997;2674;391;286
4123006;Salto do Lontra;PR;4,36;3,96;3,76;3,35;3,35;2,70;14253;13015;12594;12372;13648;15207;3271;3285;3352;3692;4068;5630;5853;170;53
4123105;Santa Amélia;PR;4,26;3,88;3,69;3,23;3,14;2,62;4599;4456;4350;4053;3795;3382;1080;1148;1179;1253;1209;1290;1579;210;79
4123204;Santa Cecília do Pavão;PR;3,85;3,63;3,46;3,11;2,99;2,57;8633;4123;4044;3642;3631;3343;2240;1135;1168;1170;1216;1301;1604;224;79
4123303;Santa Cruz de Monte Castelo;PR;4,23;3,83;3,53;3,20;3,07;2,66;10175;8317;8390;7895;8018;8572;2404;2169;2377;2466;2610;3225;3771;446;100
4123402;Santa Fé;PR;3,97;3,64;3,48;3,21;3,14;2,66;8669;8497;8847;9748;10396;11347;2182;2337;2539;3033;3315;4258;5195;739;198
4123501;Santa Helena;PR;4,14;3,80;3,63;3,18;3,01;2,67;18781;19376;20218;22364;23339;25472;4534;5104;5571;7041;7755;9524;10921;932;465
4123600;Santa Inês;PR;3,90;3,49;3,48;3,23;3,09;2,58;2044;1984;2069;1873;1812;1748;524;568;595;579;586;677;944;84;183
4123709;Santa Isabel do Ivaí;PR;4,01;3,61;3,40;3,12;2,98;2,57;12793;9252;9129;8476;8722;8906;3189;2562;2687;2720;2931;3469;4060;459;132
4123808;Santa Izabel do Oeste;PR;4,17;3,92;3,70;3,28;3,30;2,71;12423;11899;11551;11368;13092;14048;2981;3039;3120;3470;3972;5176;5284;59;49
4123824;Santa Lúcia;PR;;3,84;3,44;3,04;3,02;2,62;;4406;3993;3652;3925;3644;;1148;1162;1200;1298;1389;1643;130;124
4123857;Santa Maria do Oeste;PR;;4,40;4,23;3,67;3,46;2,75;;13689;13080;11506;11476;9923;;3112;3092;3132;3320;3606;4461;652;203
4123907;Santa Mariana;PR;4,00;3,60;3,40;3,13;2,99;2,62;14671;13104;13443;11960;12417;11051;3665;3636;3956;3819;4149;4216;5145;704;225
4123956;Santa Mônica;PR;;3,86;3,62;3,38;3,24;2,68;;2860;3190;3421;3555;3356;;740;882;1012;1097;1252;1553;268;33
4124004;Santana do Itararé;PR;4,00;3,63;3,54;3,20;3,01;2,61;6019;5550;5610;5504;5222;5482;1506;1530;1583;1722;1733;2099;2693;327;267
4124020;Santa Tereza do Oeste;PR;4,31;3,91;3,81;3,37;3,23;2,82;6087;10352;10335;9364;10330;13173;1413;2650;2713;2781;3198;4667;5289;422;200
4124053;Santa Terezinha de Itaipu;PR;4,44;3,99;3,76;3,43;3,26;2,81;13748;16650;18299;19488;20784;24258;3097;4170;4873;5674;6376;8619;9615;711;285
4124103;Santo Antônio da Platina;PR;3,92;3,67;3,49;3,24;3,18;2,75;38514;38962;39802;40262;42522;44193;9824;10619;11390;12429;13389;16071;19313;2389;853
4124202;Santo Antônio do Caiuá;PR;4,04;3,58;3,47;3,18;3,00;2,54;3104;2871;2843;2691;2725;2493;768;803;820;847;908;980;1205;136;89
4124301;Santo Antônio do Paraíso;PR;3,96;3,63;3,39;3,11;3,03;2,59;2486;2558;2505;2351;2397;2125;628;705;738;756;792;819;1066;168;79
4124400;Santo Antônio do Sudoeste;PR;4,20;3,84;3,66;3,37;3,21;2,80;20160;17548;17743;18521;18867;23511;4801;4572;4850;5504;5883;8391;8403;7;5
4124509;Santo Inácio;PR;4,01;3,68;3,47;3,19;3,07;2,71;5501;5041;5039;4848;5249;6171;1373;1370;1452;1521;1707;2277;3105;312;516
4124608;São Carlos do Ivaí;PR;3,95;3,72;3,61;3,39;3,20;2,76;4965;5308;5904;5781;6295;6547;1258;1425;1636;1706;1969;2370;2744;312;62
4124707;São Jerônimo da Serra;PR;4,10;3,78;3,54;3,32;3,28;2,73;13223;10983;11209;11524;11322;10797;3226;2906;3168;3472;3452;3949;4879;642;288
4124806;São João;PR;4,16;3,85;3,59;3,31;3,06;2,61;13549;12118;11189;10833;10579;11879;3255;3151;3113;3275;3459;4545;5095;394;156
4124905;São João do Caiuá;PR;3,98;3,70;3,53;3,22;3,05;2,56;6000;6109;6057;5892;5876;5571;1507;1652;1716;1827;1929;2179;2514;268;67
4125001;São João do Ivaí;PR;4,06;3,61;3,38;3,13;2,94;2,52;16614;13778;13131;11774;11457;10596;4092;3821;3882;3764;3898;4213;5351;712;426
4125100;São João do Triunfo;PR;4,39;4,23;3,97;3,56;3,32;2,79;12262;11986;12248;13509;13584;13707;2796;2831;3087;3790;4090;4908;6043;648;487
4125209;São Jorge d'Oeste;PR;4,22;3,82;3,63;3,23;3,04;2,63;10274;9304;9228;8959;9078;9371;2435;2437;2544;2772;2991;3557;4353;388;408
4125308;São Jorge do Ivaí;PR;3,89;3,58;3,35;3,06;2,95;2,68;6055;5923;5545;5255;5506;5163;1555;1655;1654;1717;1866;1925;2440;251;264
4125357;São Jorge do Patrocínio;PR;4,28;3,80;3,57;3,25;3,03;2,58;9109;6712;6604;6026;6027;6493;2126;1767;1849;1855;1988;2513;3029;427;89
4125407;São José da Boa Vista;PR;4,08;3,68;3,53;3,18;3,02;2,55;8459;7052;6946;6265;6486;6018;2074;1915;1967;1973;2148;2358;3147;446;343
4125456;São José das Palmeiras;PR;4,59;4,04;3,74;3,29;3,12;2,61;5594;4444;4102;3855;3821;3956;1220;1100;1098;1173;1223;1513;1754;176;65
4125506;São José dos Pinhais;PR;4,09;3,79;3,65;;3,26;2,80;126837;168052;203400;;263348;327721;31043;44284;55686;;80714;117132;137031;15563;4336
4125555;São Manoel do Paraná;PR;;3,92;3,56;3,25;3,10;2,65;;2132;2072;2090;2097;2138;;544;582;644;677;808;944;115;21
4125605;São Mateus do Sul;PR;4,20;3,90;3,70;3,32;3,20;2,73;32948;34821;36266;39019;41152;42327;7840;8927;9811;11746;12850;15513;18727;1807;1407
4125704;São Miguel do Iguaçu;PR;4,19;3,93;3,76;3,39;3,20;2,72;24508;22917;24111;25257;25699;29083;5854;5837;6405;7453;8028;10685;12054;993;376
4125753;São Pedro do Iguaçu;PR;;3,96;3,76;3,20;3,06;2,60;;7290;7246;6515;6475;5738;;1839;1927;2034;2115;2206;2655;328;121
4125803;São Pedro do Ivaí;PR;4,12;3,79;3,52;3,25;3,18;2,59;9309;10084;9445;9556;10135;8688;2261;2663;2680;2941;3183;3353;4009;515;141
4125902;São Pedro do Paraná;PR;4,14;3,74;3,54;3,19;2,99;2,70;3243;2777;2729;2530;2486;2657;783;743;770;794;831;985;1636;74;577
4126009;São Sebastião da Amoreira;PR;4,23;3,83;3,72;3,49;3,23;2,70;7803;8031;8433;8615;8575;8058;1844;2097;2268;2470;2656;2985;3457;353;119
4126108;São Tomé;PR;4,18;3,78;3,58;3,28;3,16;2,68;5096;5010;5040;5253;5349;5231;1218;1324;1409;1601;1691;1950;2477;414;113
4126207;Sapopema;PR;4,30;4,02;3,82;3,43;3,23;2,77;7073;7272;6658;6559;6686;6652;1645;1807;1742;1914;2067;2401;2979;323;255
4126256;Sarandi;PR;4,07;3,74;3,55;3,24;3,19;2,76;47833;60136;71197;79539;82737;118310;11761;16081;20040;24531;25976;42848;49827;6301;678
4126272;Saudade do Iguaçu;PR;;4,25;4,05;3,60;3,40;2,88;;3816;4597;4899;5026;6108;;897;1136;1362;1477;2119;2680;220;341
4126306;Sengés;PR;4,17;3,90;3,77;3,49;3,27;2,83;14973;16708;17717;19199;18340;17247;3593;4287;4699;5497;5610;6101;7527;866;560
4126355;Serranópolis do Iguaçu;PR;;;3,64;3,22;3,09;2,72;;;4701;4314;4568;5007;;;1292;1341;1477;1841;2079;146;92
4126405;Sertaneja;PR;3,96;3,65;3,40;3,08;2,95;2,56;6692;6553;6496;5881;5813;5616;1689;1797;1913;1909;1973;2191;3041;300;550
4126504;Sertanópolis;PR;3,95;3,71;3,51;3,26;3,11;2,73;14227;14272;15105;15390;15578;15915;3602;3849;4307;4726;5009;5839;7541;977;725
4126603;Siqueira Campos;PR;3,71;3,48;3,37;3,09;2,99;2,64;14130;14291;15876;16535;18385;22720;3813;4101;4713;5352;6153;8615;10326;1022;689
4126652;Sulina;PR;4,27;3,97;3,69;3,30;3,05;2,57;5196;4350;3881;3445;3389;3438;1217;1095;1051;1043;1110;1340;1546;146;60
4126678;Tamarana;PR;;;3,78;3,43;3,33;2,88;;;9141;10438;12236;10604;;;2421;3043;3676;3686;4813;773;354
4126702;Tamboara;PR;3,87;3,64;3,36;3,17;3,01;2,62;4576;4363;4255;4559;4663;4880;1182;1198;1268;1437;1548;1865;2220;276;79
4126801;Tapejara;PR;4,14;3,78;3,52;3,28;3,16;2,73;11976;13018;13106;14409;14557;15861;2890;3443;3719;4395;4600;5815;6921;882;224
4126900;Tapira;PR;3,93;3,51;3,34;3,07;2,94;2,54;8448;6580;6260;5798;5801;5709;2151;1875;1874;1889;1972;2251;2755;418;86
4127007;Teixeira Soares;PR;4,35;4,06;3,81;3,61;3,41;2,86;13935;13703;8069;9720;10086;9513;3200;3373;2117;2692;2960;3326;4071;437;308
4127106;Telêmaco Borba;PR;3,88;3,61;3,49;3,32;3,20;2,83;64655;64477;60999;65673;69656;74699;16649;17853;17492;19808;21746;26428;30165;2858;879
4127205;Terra Boa;PR;4,09;3,75;3,49;3,21;3,12;2,69;14166;14465;14576;14547;15695;17536;3461;3857;4177;4530;5023;6514;7481;845;122
4127304;Terra Rica;PR;3,94;3,62;3,46;3,26;3,12;2,68;13824;12957;13246;14268;15048;14806;3509;3577;3823;4377;4821;5526;6950;1021;403
4127403;Terra Roxa;PR;4,06;3,65;3,45;3,16;3,00;2,68;19668;16813;16182;16083;16655;18112;4844;4612;4693;5092;5546;6763;7863;881;219
4127502;Tibagi;PR;4,08;3,78;3,75;3,53;3,36;2,83;22551;17197;18125;18619;19315;19922;5530;4553;4827;5273;5754;7030;9034;1233;771
4127601;Tijucas do Sul;PR;4,04;3,89;3,68;3,38;3,20;2,75;10181;11457;12080;13072;14447;17576;2517;2943;3280;3872;4518;6400;9631;1355;1876
4127700;Toledo;PR;4,06;3,70;3,51;3,22;3,05;2,66;94487;90107;97893;109499;118960;150024;23279;24328;27909;33982;39003;56389;63673;5797;1487
4127809;Tomazina;PR;4,17;3,80;3,54;3,13;3,03;2,63;11853;10306;9827;8808;8781;8421;2842;2715;2773;2813;2894;3196;4256;625;435
4127858;Três Barras do Paraná;PR;4,41;4,03;3,73;3,41;3,15;2,72;14828;12956;11517;11605;11759;11128;3360;3212;3088;3402;3729;4098;5479;597;784
4127882;Tunas do Paraná;PR;;3,92;3,85;3,68;3,48;2,95;;3415;3445;5909;6247;6215;;872;895;1606;1794;2104;2762;482;176
4127908;Tuneiras do Oeste;PR;4,29;3,69;3,49;3,14;3,04;2,62;11444;9164;9000;8574;8691;8067;2667;2483;2576;2732;2861;3075;3658;433;150
4127957;Tupãssi;PR;3,99;3,56;3,40;3,11;2,97;2,65;8794;8362;8010;7712;7993;8076;2202;2350;2359;2480;2689;3045;3418;279;94
4127965;Turvo;PR;4,39;4,17;4,01;3,57;3,37;2,84;14087;13826;14432;13987;13790;14225;3211;3315;3595;3923;4086;5015;6082;610;457
4128005;Ubiratã;PR;4,08;3,68;3,44;3,19;3,03;2,68;26604;23669;22416;21141;21416;24690;6521;6435;6511;6636;7071;9227;10473;907;339
4128104;Umuarama;PR;3,96;3,58;3,44;3,08;2,99;2,64;99718;90389;90134;94725;100188;116703;25155;25258;26229;30800;33552;44244;52299;6039;2016
4128203;União da Vitória;PR;3,95;3,69;3,58;3,31;3,20;2,74;43690;45451;48223;50713;52513;54817;11051;12317;13463;15321;16391;19982;23359;2207;1170
4128302;Uniflor;PR;4,31;3,90;3,65;3,26;3,20;2,65;2662;2571;2345;2398;2460;2135;617;659;643;736;769;805;1002;153;44
4128401;Uraí;PR;3,96;3,66;3,48;3,19;3,03;2,57;13272;12108;11831;11459;11430;10384;3353;3308;3404;3588;3770;4041;4912;759;112
4128500;Wenceslau Braz;PR;3,88;3,66;3,51;3,19;3,07;2,68;18718;18458;19402;18598;19172;19043;4828;5050;5521;5833;6250;7100;8392;902;390
4128534;Ventania;PR;;3,87;3,78;3,39;3,24;2,81;;7494;7974;10261;9948;9664;;1935;2107;3031;3075;3444;4153;511;198
4128559;Vera Cruz do Oeste;PR;4,26;3,86;3,63;3,38;3,12;2,62;11309;10263;9631;9081;8948;8213;2657;2656;2654;2685;2872;3140;3815;351;324
4128609;Verê;PR;4,40;3,99;3,77;3,35;3,22;2,71;10163;8869;8637;7969;7872;7922;2312;2222;2288;2376;2444;2925;3409;343;141
4128625;Alto Paraíso;PR;;3,79;3,59;3,14;2,93;2,64;;3669;3768;3238;3134;3001;;968;1049;1031;1071;1135;1750;239;376
4128633;Doutor Ulysses;PR;;3,93;3,92;3,53;3,40;2,76;;5655;5870;5949;5722;5696;;1438;1498;1683;1685;2067;3007;580;360
4128658;Virmond;PR;;4,00;3,92;3,45;3,23;2,71;;3884;4027;3993;3950;3809;;972;1027;1156;1224;1404;1692;202;86
4128708;Vitorino;PR;4,16;3,77;3,60;3,26;3,14;2,78;6438;6354;6031;6294;6488;9702;1548;1687;1677;1929;2065;3485;3921;304;132
4128807;Xambrê;PR;4,00;3,61;3,36;3,05;2,99;2,63;8747;7019;6480;5807;6009;5787;2188;1942;1931;1902;2009;2200;2847;424;223
4200051;Abdon Batista;SC;4,37;3,92;3,64;3,18;3,13;2,68;3231;3102;2704;2718;2646;2593;740;791;742;856;846;969;1334;108;257
4200101;Abelardo Luz;SC;4,27;3,98;3,85;3,53;3,41;2,87;17688;12773;15701;16332;17034;17284;4142;3210;4073;4633;5002;6030;7146;765;351
4200200;Agrolândia;SC;4,13;3,83;3,63;3,33;3,16;2,81;7167;7603;7796;9063;9307;10987;1737;1984;2147;2720;2947;3914;4443;361;168
4200309;Agronômica;SC;3,90;3,73;3,55;3,35;3,24;2,71;3743;3852;4223;4675;4898;6035;959;1032;1191;1397;1510;2229;2595;215;151
4200408;Água Doce;SC;4,14;3,79;3,63;3,40;3,26;2,67;7127;6681;6761;6729;6925;6491;1722;1762;1862;1982;2123;2430;3105;290;385
4200507;Águas de Chapecó;SC;4,26;3,94;3,67;3,28;3,05;2,65;6369;6363;5735;5955;5968;6034;1495;1616;1562;1817;1958;2274;2905;283;348
4200556;Águas Frias;SC;;4,29;3,82;3,51;3,35;2,77;;2938;2505;2536;2422;2839;;685;656;723;724;1026;1206;91;89
4200606;Águas Mornas;SC;4,29;3,92;3,80;3,47;3,27;2,74;4611;4823;5383;4408;5530;6743;1075;1231;1416;1272;1690;2460;3819;306;1053
4200705;Alfredo Wagner;SC;4,07;3,86;3,66;3,31;3,17;2,69;9751;9167;8857;9730;9356;10465;2398;2374;2421;2938;2956;3893;5780;499;1388
4200754;Alto Bela Vista;SC;;;3,56;3,22;2,96;2,56;;;2104;2021;2005;1856;;;591;627;678;725;979;112;142
